Date,RUB_EUR,EUR_RUB
04/29/14,49.157,0.020342983
04/28/14,49.955,0.020018016
04/27/14,49.8275,0.020069239
04/26/14,49.8275,0.020069239
04/25/14,49.8275,0.020069239
04/24/14,49.3237,0.020274229
04/23/14,49.412,0.020237999
04/22/14,49.3868,0.020248325
04/21/14,49.7618,0.020095736
04/20/14,49.7618,0.020095736
04/19/14,49.7618,0.020095736
04/18/14,49.7618,0.020095736
04/17/14,49.7618,0.020095736
04/16/14,49.864,0.020054548
04/15/14,49.7226,0.020111579
04/14/14,49.5378,0.020186605
04/13/14,49.5665,0.020174917
04/12/14,49.5665,0.020174917
04/11/14,49.5665,0.020174917
04/10/14,49.206,0.020322725
04/09/14,49.2924,0.020287103
04/08/14,48.942,0.020432348
04/07/14,48.9978,0.02040908
04/06/14,48.465,0.020633447
04/05/14,48.465,0.020633447
04/04/14,48.465,0.020633447
04/03/14,48.937,0.020434436
04/02/14,48.6943,0.020536285
04/01/14,48.442,0.020643243
03/31/14,48.78,0.020500205
03/30/14,49.1646,0.020339838
03/29/14,49.1646,0.020339838
03/28/14,49.1646,0.020339838
03/27/14,49.0325,0.020394636
03/26/14,48.8965,0.020451362
03/25/14,49.3027,0.020282865
03/24/14,49.6815,0.020128217
03/23/14,50.03,0.019988007
03/22/14,50.03,0.019988007
03/21/14,50.03,0.019988007
03/20/14,49.704,0.020119105
03/19/14,49.98,0.020008003
03/18/14,50.5525,0.019781415
03/17/14,50.731,0.019711813
03/16/14,50.9305,0.0196346
03/15/14,50.9305,0.0196346
03/14/14,50.9305,0.0196346
03/13/14,50.81,0.019681165
03/12/14,50.6994,0.019724099
03/11/14,50.4281,0.019830214
03/10/14,50.5218,0.019793436
03/09/14,50.4997,0.019802098
03/08/14,50.4997,0.019802098
03/07/14,50.4997,0.019802098
03/06/14,49.892,0.020043294
03/05/14,49.43,0.020230629
03/04/14,49.751,0.020100098
03/03/14,50.0835,0.019966656
03/02/14,49.9431,0.020022786
03/01/14,49.9431,0.020022786
02/28/14,49.9431,0.020022786
02/27/14,49.4042,0.020241194
02/26/14,49.4672,0.020215415
02/25/14,48.995,0.020410246
02/24/14,48.8393,0.020475314
02/23/14,49.0415,0.020390893
02/22/14,49.0415,0.020390893
02/21/14,49.0415,0.020390893
02/20/14,49.1162,0.020359881
02/19/14,49.142,0.020349192
02/18/14,48.403,0.020659876
02/17/14,48.1519,0.020767612
02/16/14,48.084,0.020796939
02/15/14,48.084,0.020796939
02/14/14,48.084,0.020796939
02/13/14,48.0975,0.020791101
02/12/14,47.2415,0.021167829
02/11/14,47.5073,0.021049397
02/10/14,47.4027,0.021095845
02/09/14,47.12,0.021222411
02/08/14,47.12,0.021222411
02/07/14,47.12,0.021222411
02/06/14,46.99,0.021281124
02/05/14,47.2578,0.021160528
02/04/14,47.4312,0.021083169
02/03/14,47.473,0.021064605
02/02/14,47.7482,0.020943198
02/01/14,47.7482,0.020943198
01/31/14,47.7482,0.020943198
01/30/14,47.8025,0.020919408
01/29/14,47.7235,0.020954037
01/28/14,47.324,0.021130927
01/27/14,47.2193,0.021177781
01/26/14,47.118,0.021223312
01/25/14,47.118,0.021223312
01/24/14,47.118,0.021223312
01/23/14,46.478,0.021515556
01/22/14,45.9745,0.021751188
01/21/14,45.958,0.021758997
01/20/14,45.7878,0.021839879
01/19/14,45.5854,0.021936848
01/18/14,45.5854,0.021936848
01/17/14,45.5854,0.021936848
01/16/14,45.423,0.022015279
01/15/14,45.5004,0.021977829
01/14/14,45.5622,0.021948018
01/13/14,45.2798,0.022084903
01/12/14,45.1468,0.022149964
01/11/14,45.1468,0.022149964
01/10/14,45.1468,0.022149964
01/09/14,45.1425,0.022152074
01/08/14,45.0019,0.022221284
01/07/14,45.275,0.022087245
01/06/14,45.28,0.022084806
01/05/14,45.1393,0.022153644
01/04/14,45.1393,0.022153644
01/03/14,45.1393,0.022153644
01/02/14,45.1984,0.022124677
01/01/14,45.3246,0.022063074
12/31/13,45.3246,0.022063074
12/30/13,45.17,0.022138588
12/29/13,44.961,0.022241498
12/28/13,44.961,0.022241498
12/27/13,44.961,0.022241498
12/26/13,44.6875,0.022377622
12/25/13,44.6875,0.022377622
12/24/13,44.6875,0.022377622
12/23/13,44.8968,0.022273302
12/22/13,45.08,0.022182786
12/21/13,45.08,0.022182786
12/20/13,45.08,0.022182786
12/19/13,44.9955,0.022224445
12/18/13,45.305,0.022072619
12/17/13,45.2922,0.022078857
12/16/13,45.2905,0.022079686
12/15/13,45.0965,0.02217467
12/14/13,45.0965,0.02217467
12/13/13,45.0965,0.02217467
12/12/13,45.1292,0.022158602
12/11/13,45.0812,0.022182196
12/10/13,44.9962,0.022224099
12/09/13,44.926,0.022258826
12/08/13,45.041,0.022201994
12/07/13,45.041,0.022201994
12/06/13,45.041,0.022201994
12/05/13,44.8932,0.022275088
12/04/13,45.0345,0.022205198
12/03/13,45.15,0.022148394
12/02/13,44.9057,0.022268888
12/01/13,45.155,0.022145942
11/30/13,45.155,0.022145942
11/29/13,45.155,0.022145942
11/28/13,45.0515,0.022196819
11/27/13,44.8979,0.022272757
11/26/13,44.662,0.022390399
11/25/13,44.5414,0.022451023
11/24/13,44.2985,0.022574128
11/23/13,44.2985,0.022574128
11/22/13,44.2985,0.022574128
11/21/13,44.3825,0.022531403
11/20/13,44.4208,0.022511976
11/19/13,44.1623,0.022643748
11/18/13,43.951,0.022752611
11/17/13,43.9833,0.022735902
11/16/13,43.9833,0.022735902
11/15/13,43.9833,0.022735902
11/14/13,43.99,0.022732439
11/13/13,44.055,0.022698899
11/12/13,44.115,0.022668027
11/11/13,43.81,0.022825839
11/10/13,43.716,0.02287492
11/09/13,43.716,0.02287492
11/08/13,43.716,0.02287492
11/07/13,43.254,0.023119249
11/06/13,43.752,0.022856098
11/05/13,43.696,0.02288539
11/04/13,43.8245,0.022818287
11/03/13,43.6018,0.022934833
11/02/13,43.6018,0.022934833
11/01/13,43.6018,0.022934833
10/31/13,43.7777,0.02284268
10/30/13,44.0089,0.022722677
10/29/13,44.114,0.022668541
10/28/13,43.9035,0.022777227
10/27/13,43.8,0.02283105
10/26/13,43.8,0.02283105
10/25/13,43.8,0.02283105
10/24/13,43.7548,0.022854635
10/23/13,43.7066,0.02287984
10/22/13,43.6458,0.022911712
10/21/13,43.622,0.022924213
10/20/13,43.583,0.022944726
10/19/13,43.583,0.022944726
10/18/13,43.583,0.022944726
10/17/13,43.736,0.022864459
10/16/13,43.6995,0.022883557
10/15/13,43.5645,0.02295447
10/14/13,43.7873,0.022837672
10/13/13,43.7275,0.022868904
10/12/13,43.7275,0.022868904
10/11/13,43.7275,0.022868904
10/10/13,43.6864,0.022890419
10/09/13,43.73,0.022867597
10/08/13,43.7462,0.022859128
10/07/13,43.8104,0.02282563
10/06/13,43.7317,0.022866708
10/05/13,43.7317,0.022866708
10/04/13,43.7317,0.022866708
10/03/13,43.6915,0.022887747
10/02/13,43.6318,0.022919064
10/01/13,43.654,0.022907408
09/30/13,43.824,0.022818547
09/29/13,43.874,0.022792542
09/28/13,43.874,0.022792542
09/27/13,43.874,0.022792542
09/26/13,43.4502,0.023014854
09/25/13,43.2625,0.023114707
09/24/13,43.0098,0.023250515
09/23/13,43.02,0.023245002
09/22/13,43.114,0.023194322
09/21/13,43.114,0.023194322
09/20/13,43.114,0.023194322
09/19/13,42.84,0.02334267
09/18/13,43.138,0.023181418
09/17/13,43.15,0.023174971
09/16/13,43.0625,0.023222061
09/15/13,43.3445,0.023070978
09/14/13,43.3445,0.023070978
09/13/13,43.3445,0.023070978
09/12/13,43.488,0.022994849
09/11/13,43.5373,0.022968811
09/10/13,43.7732,0.022845028
09/09/13,43.9046,0.022776657
09/08/13,43.826,0.022817506
09/07/13,43.826,0.022817506
09/06/13,43.826,0.022817506
09/05/13,44.1225,0.022664174
09/04/13,44,0.022727273
09/03/13,44.0863,0.022682784
09/02/13,43.9745,0.022740452
09/01/13,44.005,0.02272469
08/31/13,44.005,0.02272469
08/30/13,44.005,0.02272469
08/29/13,44.015,0.022719527
08/28/13,44.3665,0.022539529
08/27/13,44.2743,0.022586467
08/26/13,44.1,0.022675737
08/25/13,44.1375,0.022656471
08/24/13,44.1375,0.022656471
08/23/13,44.1375,0.022656471
08/22/13,44.175,0.022637238
08/21/13,44.2007,0.022624076
08/20/13,44.1511,0.022649492
08/19/13,43.98,0.022737608
08/18/13,43.886,0.02278631
08/17/13,43.886,0.02278631
08/16/13,43.886,0.02278631
08/15/13,43.8225,0.022819328
08/14/13,43.8995,0.022779303
08/13/13,43.9468,0.022754785
08/12/13,43.8046,0.022828653
08/11/13,44,0.022727273
08/10/13,44,0.022727273
08/09/13,44,0.022727273
08/08/13,44.0086,0.022722831
08/07/13,43.948,0.022754164
08/06/13,43.6945,0.022886176
08/05/13,43.6085,0.022931309
08/04/13,43.7059,0.022880206
08/03/13,43.7059,0.022880206
08/02/13,43.7059,0.022880206
08/01/13,43.715,0.022875443
07/31/13,43.7591,0.02285239
07/30/13,43.743,0.022860801
07/29/13,43.556,0.022958949
07/28/13,43.354,0.023065922
07/27/13,43.354,0.023065922
07/26/13,43.354,0.023065922
07/25/13,43.01,0.023250407
07/24/13,42.8003,0.023364322
07/23/13,42.7002,0.023419094
07/22/13,42.543,0.02350563
07/21/13,42.458,0.023552687
07/20/13,42.458,0.023552687
07/19/13,42.458,0.023552687
07/18/13,42.4697,0.023546199
07/17/13,42.628,0.02345876
07/16/13,42.5644,0.023493812
07/15/13,42.544,0.023505077
07/14/13,42.685,0.023427434
07/13/13,42.685,0.023427434
07/12/13,42.685,0.023427434
07/11/13,42.5405,0.023507011
07/10/13,42.171,0.023712978
07/09/13,42.3985,0.02358574
07/08/13,42.752,0.023390719
07/07/13,42.763,0.023384702
07/06/13,42.763,0.023384702
07/05/13,42.763,0.023384702
07/04/13,43.105,0.023199165
07/03/13,43.1,0.023201856
07/02/13,43.0511,0.02322821
07/01/13,43.0606,0.023223086
06/30/13,42.845,0.023339946
06/29/13,42.845,0.023339946
06/28/13,42.845,0.023339946
06/27/13,42.735,0.023400023
06/26/13,42.8745,0.023323887
06/25/13,43.038,0.02323528
06/24/13,43.066,0.023220174
06/23/13,43.226,0.023134225
06/22/13,43.226,0.023134225
06/21/13,43.226,0.023134225
06/20/13,42.96,0.023277467
06/19/13,43.1798,0.023158977
06/18/13,42.854,0.023335045
06/17/13,42.2375,0.023675644
06/16/13,42.2453,0.023671272
06/15/13,42.2453,0.023671272
06/14/13,42.2453,0.023671272
06/13/13,42.75,0.023391813
06/12/13,42.838,0.02334376
06/11/13,43.101,0.023201318
06/10/13,42.736,0.023399476
06/09/13,42.8773,0.023322364
06/08/13,42.8773,0.023322364
06/07/13,42.8773,0.023322364
06/06/13,42.1349,0.023733295
06/05/13,41.9595,0.023832505
06/04/13,41.7513,0.02395135
06/03/13,41.571,0.024055231
06/02/13,41.44,0.024131274
06/01/13,41.44,0.024131274
05/31/13,41.44,0.024131274
05/30/13,41.1161,0.024321373
05/29/13,40.8379,0.024487057
05/28/13,40.595,0.024633576
05/27/13,40.595,0.024633576
05/26/13,40.536,0.02466943
05/25/13,40.536,0.02466943
05/24/13,40.536,0.02466943
05/23/13,40.489,0.024698066
05/22/13,40.322,0.024800357
05/21/13,40.2267,0.024859111
05/20/13,40.268,0.024833615
05/19/13,40.3876,0.024760075
05/18/13,40.3876,0.024760075
05/17/13,40.3876,0.024760075
05/16/13,40.455,0.024718823
05/15/13,40.492,0.024696236
05/14/13,40.665,0.024591172
05/13/13,40.638,0.02460751
05/12/13,40.745,0.024542889
05/11/13,40.745,0.024542889
05/10/13,40.745,0.024542889
05/09/13,40.93,0.024431957
05/08/13,40.9017,0.024448862
05/07/13,40.65,0.024600246
05/06/13,40.74,0.024545901
05/05/13,40.8208,0.024497315
05/04/13,40.8208,0.024497315
05/03/13,40.8208,0.024497315
05/02/13,41.2009,0.024271314
05/01/13,40.6914,0.024575217
04/30/13,40.6914,0.024575217
04/29/13,40.5915,0.0246357
04/28/13,40.7105,0.024563688
04/27/13,40.7105,0.024563688
04/26/13,40.7105,0.024563688
04/25/13,40.7829,0.024520081
04/24/13,40.9583,0.024415076
04/23/13,41.227,0.024255949
04/22/13,41.2138,0.024263717
04/21/13,41.3002,0.024212958
04/20/13,41.3002,0.024212958
04/19/13,41.3002,0.024212958
04/18/13,41.21,0.024265955
04/17/13,41.325,0.024198427
04/16/13,41.1253,0.024315932
04/15/13,41.0482,0.024361604
04/14/13,40.495,0.024694407
04/13/13,40.495,0.024694407
04/12/13,40.495,0.024694407
04/11/13,40.426,0.024736556
04/10/13,40.405,0.024749412
04/09/13,40.601,0.024629935
04/08/13,40.745,0.024542889
04/07/13,40.858,0.024475011
04/06/13,40.858,0.024475011
04/05/13,40.858,0.024475011
04/04/13,40.5533,0.024658906
04/03/13,40.515,0.024682216
04/02/13,40.0061,0.024996188
04/01/13,39.7617,0.02514983
03/31/13,39.7617,0.02514983
03/30/13,39.7617,0.02514983
03/29/13,39.7617,0.02514983
03/28/13,39.7617,0.02514983
03/27/13,39.573,0.025269755
03/26/13,39.7355,0.025166413
03/25/13,39.83,0.025106703
03/24/13,40.01,0.024993752
03/23/13,40.01,0.024993752
03/22/13,40.01,0.024993752
03/21/13,39.9375,0.025039124
03/20/13,39.95,0.025031289
03/19/13,39.9325,0.025042259
03/18/13,39.918,0.025051355
03/17/13,40.075,0.024953213
03/16/13,40.075,0.024953213
03/15/13,40.075,0.024953213
03/14/13,39.8412,0.025099646
03/13/13,39.92,0.0250501
03/12/13,40.039,0.024975649
03/11/13,40.0015,0.024999063
03/10/13,40.1213,0.024924417
03/09/13,40.1213,0.024924417
03/08/13,40.1213,0.024924417
03/07/13,40.03,0.024981264
03/06/13,39.985,0.025009379
03/05/13,40.03,0.024981264
03/04/13,39.9987,0.025000813
03/03/13,39.975,0.025015635
03/02/13,39.975,0.025015635
03/01/13,39.975,0.025015635
02/28/13,40.0833,0.024948046
02/27/13,40.024,0.024985009
02/26/13,40.0105,0.024993439
02/25/13,40.235,0.024853983
02/24/13,40.06,0.024962556
02/23/13,40.06,0.024962556
02/22/13,40.06,0.024962556
02/21/13,40.068,0.024957572
02/20/13,40.2302,0.024856948
02/19/13,40.21,0.024869435
02/18/13,40.23,0.024857072
02/17/13,40.155,0.024903499
02/16/13,40.155,0.024903499
02/15/13,40.155,0.024903499
02/14/13,40.1712,0.024893456
02/13/13,40.492,0.024696236
02/12/13,40.44,0.024727992
02/11/13,40.4,0.024752475
02/10/13,40.384,0.024762282
02/09/13,40.384,0.024762282
02/08/13,40.384,0.024762282
02/07/13,40.691,0.024575459
02/06/13,40.5934,0.024634547
02/05/13,40.648,0.024601456
02/04/13,40.649,0.024600851
02/03/13,40.9094,0.02444426
02/02/13,40.9094,0.02444426
02/01/13,40.9094,0.02444426
01/31/13,40.7765,0.024523929
01/30/13,40.6344,0.02460969
01/29/13,40.49,0.024697456
01/28/13,40.502,0.024690139
01/27/13,40.443,0.024726158
01/26/13,40.443,0.024726158
01/25/13,40.443,0.024726158
01/24/13,40.2012,0.024874879
01/23/13,40.2314,0.024856207
01/22/13,40.2588,0.02483929
01/21/13,40.3,0.024813896
01/20/13,40.3426,0.024787693
01/19/13,40.3426,0.024787693
01/18/13,40.3426,0.024787693
01/17/13,40.4566,0.024717846
01/16/13,40.375,0.024767802
01/15/13,40.343,0.024787448
01/14/13,40.353,0.024781305
01/13/13,40.2307,0.024856639
01/12/13,40.2307,0.024856639
01/11/13,40.2307,0.024856639
01/10/13,39.7292,0.025170404
01/09/13,39.707,0.025184476
01/08/13,39.609,0.025246787
01/07/13,39.6909,0.025194692
01/06/13,39.656,0.025216865
01/05/13,39.656,0.025216865
01/04/13,39.656,0.025216865
01/03/13,39.699,0.025189551
01/02/13,40.034,0.024978768
01/01/13,40.3295,0.024795745
12/31/12,40.3295,0.024795745
12/30/12,40.23,0.024857072
12/29/12,40.23,0.024857072
12/28/12,40.23,0.024857072
12/27/12,40.3706,0.024770501
12/26/12,40.503,0.024689529
12/25/12,40.503,0.024689529
12/24/12,40.503,0.024689529
12/23/12,40.595,0.024633576
12/22/12,40.595,0.024633576
12/21/12,40.595,0.024633576
12/20/12,40.657,0.024596011
12/19/12,40.79,0.024515813
12/18/12,40.685,0.024579083
12/17/12,40.565,0.024651793
12/16/12,40.2507,0.024844288
12/15/12,40.2507,0.024844288
12/14/12,40.2507,0.024844288
12/13/12,40.09,0.024943876
12/12/12,39.9645,0.025022207
12/11/12,39.865,0.025084661
12/10/12,39.744,0.025161031
12/09/12,39.9503,0.025031101
12/08/12,39.9503,0.025031101
12/07/12,39.9503,0.025031101
12/06/12,40.3332,0.02479347
12/05/12,40.267,0.024834232
12/04/12,40.3515,0.024782226
12/03/12,40.3751,0.024767741
12/02/12,40.1786,0.024888871
12/01/12,40.1786,0.024888871
11/30/12,40.1786,0.024888871
11/29/12,40.06,0.024962556
11/28/12,40.153,0.024904739
11/27/12,40.151,0.02490598
11/26/12,40.211,0.024868817
11/25/12,40.1967,0.024877664
11/24/12,40.1967,0.024877664
11/23/12,40.1967,0.024877664
11/22/12,40.152,0.02490536
11/21/12,39.9872,0.025008003
11/20/12,40.1774,0.024889615
11/19/12,40.31,0.02480774
11/18/12,40.4368,0.024729949
11/17/12,40.4368,0.024729949
11/16/12,40.4368,0.024729949
11/15/12,40.3848,0.024761792
11/14/12,40.345,0.024786219
11/13/12,40.36,0.024777007
11/12/12,40.2398,0.024851018
11/11/12,40.1422,0.02491144
11/10/12,40.1422,0.02491144
11/09/12,40.1422,0.02491144
11/08/12,40.153,0.024904739
11/07/12,40.0973,0.024939335
11/06/12,40.3057,0.024810387
11/05/12,40.4824,0.024702093
11/04/12,40.315,0.024804663
11/03/12,40.315,0.024804663
11/02/12,40.315,0.024804663
11/01/12,40.6714,0.024587302
10/31/12,40.7049,0.024567067
10/30/12,40.645,0.024603272
10/29/12,40.5871,0.02463837
10/28/12,40.615,0.024621445
10/27/12,40.615,0.024621445
10/26/12,40.615,0.024621445
10/25/12,40.585,0.024639645
10/24/12,40.625,0.024615385
10/23/12,40.615,0.024621445
10/22/12,40.4252,0.024737045
10/21/12,40.1888,0.024882554
10/20/12,40.1888,0.024882554
10/19/12,40.1888,0.024882554
10/18/12,40.3022,0.024812541
10/17/12,40.288,0.024821287
10/16/12,40.281,0.0248256
10/15/12,40.1885,0.02488274
10/14/12,40.2,0.024875622
10/13/12,40.2,0.024875622
10/12/12,40.2,0.024875622
10/11/12,40.1155,0.02492802
10/10/12,40.09,0.024943876
10/09/12,40.274,0.024829915
10/08/12,40.3506,0.024782779
10/07/12,40.252,0.024843486
10/06/12,40.252,0.024843486
10/05/12,40.252,0.024843486
10/04/12,40.29,0.024820055
10/03/12,40.177,0.024889862
10/02/12,40.16,0.024900398
10/01/12,40.223,0.024861398
09/30/12,40.14,0.024912805
09/29/12,40.14,0.024912805
09/28/12,40.14,0.024912805
09/27/12,40.035,0.024978144
09/26/12,40.173,0.024892341
09/25/12,40.109,0.02493206
09/24/12,40.3205,0.02480128
09/23/12,40.2662,0.024834725
09/22/12,40.2662,0.024834725
09/21/12,40.2662,0.024834725
09/20/12,40.604,0.024628115
09/19/12,40.517,0.024680998
09/18/12,40.4445,0.024725241
09/17/12,40.155,0.024903499
09/16/12,40.113,0.024929574
09/15/12,40.113,0.024929574
09/14/12,40.113,0.024929574
09/13/12,40.5506,0.024660548
09/12/12,40.492,0.024696236
09/11/12,40.5783,0.024643714
09/10/12,40.551,0.024660304
09/09/12,40.3911,0.024757929
09/08/12,40.3911,0.024757929
09/07/12,40.3911,0.024757929
09/06/12,40.6844,0.024579446
09/05/12,40.655,0.024597221
09/04/12,40.494,0.024695017
09/03/12,40.7375,0.024547407
09/02/12,40.781,0.024521223
09/01/12,40.781,0.024521223
08/31/12,40.781,0.024521223
08/30/12,40.5622,0.024653495
08/29/12,40.3424,0.024787816
08/28/12,40.229,0.02485769
08/27/12,39.801,0.025124997
08/26/12,39.8755,0.025078055
08/25/12,39.8755,0.025078055
08/24/12,39.8755,0.025078055
08/23/12,39.8267,0.025108784
08/22/12,39.69,0.025195263
08/21/12,39.54,0.025290845
08/20/12,39.4883,0.025323957
08/19/12,39.395,0.025383932
08/18/12,39.395,0.025383932
08/17/12,39.395,0.025383932
08/16/12,39.1751,0.025526419
08/15/12,39.2189,0.02549791
08/14/12,39.2677,0.025466223
08/13/12,39.1625,0.025534631
08/12/12,39.144,0.025546699
08/11/12,39.144,0.025546699
08/10/12,39.144,0.025546699
08/09/12,38.979,0.02565484
08/08/12,39.246,0.025480304
08/07/12,39.2407,0.025483745
08/06/12,39.2583,0.025472321
08/05/12,39.685,0.025198438
08/04/12,39.685,0.025198438
08/03/12,39.685,0.025198438
08/02/12,39.883,0.02507334
08/01/12,39.777,0.025140156
07/31/12,39.527,0.025299163
07/30/12,39.369,0.025400696
07/29/12,39.706,0.025185111
07/28/12,39.706,0.025185111
07/27/12,39.706,0.025185111
07/26/12,39.688,0.025196533
07/25/12,39.73,0.025169897
07/24/12,39.624,0.02523723
07/23/12,39.4914,0.025321969
07/22/12,39.016,0.025630511
07/21/12,39.016,0.025630511
07/20/12,39.016,0.025630511
07/19/12,39.31,0.02543882
07/18/12,39.6991,0.025189488
07/17/12,39.805,0.025122472
07/16/12,39.7916,0.025130932
07/15/12,39.9148,0.025053364
07/14/12,39.9148,0.025053364
07/13/12,39.9148,0.025053364
07/12/12,39.874,0.025078999
07/11/12,40.2341,0.024854539
07/10/12,40.3405,0.024788984
07/09/12,40.607,0.024626296
07/08/12,40.438,0.024729215
07/07/12,40.438,0.024729215
07/06/12,40.438,0.024729215
07/05/12,40.351,0.024782533
07/04/12,40.5534,0.024658845
07/03/12,40.705,0.024567007
07/02/12,41.0527,0.024358934
07/01/12,41.37,0.024172105
06/30/12,41.37,0.024172105
06/29/12,41.37,0.024172105
06/28/12,41.143,0.024305471
06/27/12,41.1252,0.024315991
06/26/12,41.22,0.024260068
06/25/12,41.47,0.024113817
06/24/12,41.705,0.02397794
06/23/12,41.705,0.02397794
06/22/12,41.705,0.02397794
06/21/12,41.62,0.02402691
06/20/12,41.3462,0.02418602
06/19/12,41.108,0.024326165
06/18/12,40.83,0.024491795
06/17/12,40.9368,0.024427899
06/16/12,40.9368,0.024427899
06/15/12,40.9368,0.024427899
06/14/12,41.007,0.02438608
06/13/12,40.905,0.024446889
06/12/12,41.08,0.024342746
06/11/12,40.9194,0.024438286
06/10/12,40.807,0.0245056
06/09/12,40.807,0.0245056
06/08/12,40.807,0.0245056
06/07/12,40.641,0.024605694
06/06/12,40.6504,0.024600004
06/05/12,41.261,0.024235961
06/04/12,41.81,0.023917723
06/03/12,41.7546,0.023949457
06/02/12,41.7546,0.023949457
06/01/12,41.7546,0.023949457
05/31/12,41.2975,0.024214541
05/30/12,40.565,0.024651793
05/29/12,40.317,0.024803433
05/28/12,40.116,0.02492771
05/27/12,40.051,0.024968166
05/26/12,40.051,0.024968166
05/25/12,40.051,0.024968166
05/24/12,39.7675,0.025146162
05/23/12,39.8984,0.025063662
05/22/12,39.7196,0.025176487
05/21/12,39.8647,0.02508485
05/20/12,39.6685,0.025208919
05/19/12,39.6685,0.025208919
05/18/12,39.6685,0.025208919
05/17/12,39.575,0.025268478
05/16/12,39.3562,0.025408957
05/15/12,39.0452,0.025611343
05/14/12,39.0441,0.025612064
05/13/12,39.0134,0.025632219
05/12/12,39.0134,0.025632219
05/11/12,39.0134,0.025632219
05/10/12,39.037,0.025616723
05/09/12,39.3,0.025445293
05/08/12,39.112,0.025567601
05/07/12,39.1819,0.025521988
05/06/12,38.875,0.025723473
05/05/12,38.875,0.025723473
05/04/12,38.875,0.025723473
05/03/12,38.7824,0.025784892
05/02/12,38.7,0.025839793
05/01/12,38.8465,0.025742345
04/30/12,38.8465,0.025742345
04/29/12,38.875,0.025723473
04/28/12,38.875,0.025723473
04/27/12,38.875,0.025723473
04/26/12,38.742,0.02581178
04/25/12,38.749,0.025807118
04/24/12,38.655,0.025869875
04/23/12,38.787,0.025781834
04/22/12,38.85,0.025740026
04/21/12,38.85,0.025740026
04/20/12,38.85,0.025740026
04/19/12,38.6575,0.025868202
04/18/12,38.672,0.025858502
04/17/12,38.855,0.025736713
04/16/12,38.674,0.025857165
04/15/12,38.806,0.025769211
04/14/12,38.806,0.025769211
04/13/12,38.806,0.025769211
04/12/12,38.784,0.025783828
04/11/12,38.981,0.025653524
04/10/12,38.898,0.025708263
04/09/12,38.66,0.025866529
04/08/12,38.66,0.025866529
04/07/12,38.66,0.025866529
04/06/12,38.66,0.025866529
04/05/12,38.66,0.025866529
04/04/12,38.6304,0.025886349
04/03/12,39.0237,0.025625453
04/02/12,39.22,0.025497195
04/01/12,39.295,0.02544853
03/31/12,39.295,0.02544853
03/30/12,39.295,0.02544853
03/29/12,38.96,0.025667351
03/28/12,38.9312,0.025686339
03/27/12,38.665,0.025863184
03/26/12,38.5,0.025974026
03/25/12,38.9144,0.025697428
03/24/12,38.9144,0.025697428
03/23/12,38.9144,0.025697428
03/22/12,38.758,0.025801125
03/21/12,38.6748,0.02585663
03/20/12,38.6432,0.025877774
03/19/12,38.4562,0.026003609
03/18/12,38.479,0.025988201
03/17/12,38.479,0.025988201
03/16/12,38.479,0.025988201
03/15/12,38.413,0.026032853
03/14/12,38.494,0.025978075
03/13/12,38.7063,0.025835587
03/12/12,38.845,0.025743339
03/11/12,38.729,0.025820445
03/10/12,38.729,0.025820445
03/09/12,38.729,0.025820445
03/08/12,39.3346,0.02542291
03/07/12,39.0299,0.025621383
03/06/12,38.8666,0.025729032
03/05/12,38.712,0.025831783
03/04/12,38.7275,0.025821445
03/03/12,38.7275,0.025821445
03/02/12,38.7275,0.025821445
03/01/12,39.033,0.025619348
02/29/12,39.1354,0.025552313
02/28/12,39.0475,0.025609834
02/27/12,38.8825,0.025718511
02/26/12,39.185,0.025519969
02/25/12,39.185,0.025519969
02/24/12,39.185,0.025519969
02/23/12,39.36,0.025406504
02/22/12,39.368,0.025401341
02/21/12,39.45,0.025348542
02/20/12,39.4734,0.025333516
02/19/12,39.375,0.025396825
02/18/12,39.375,0.025396825
02/17/12,39.375,0.025396825
02/16/12,39.37,0.025400051
02/15/12,39.3175,0.025433967
02/14/12,39.578,0.025266562
02/13/12,39.576,0.025267839
02/12/12,39.6746,0.025205043
02/11/12,39.6746,0.025205043
02/10/12,39.6746,0.025205043
02/09/12,39.5546,0.02528151
02/08/12,39.559,0.025278698
02/07/12,39.287,0.025453712
02/06/12,39.4254,0.025364359
02/05/12,39.8093,0.025119758
02/04/12,39.8093,0.025119758
02/03/12,39.8093,0.025119758
02/02/12,39.6665,0.02521019
02/01/12,39.792,0.02513068
01/31/12,39.69,0.025195263
01/30/12,39.895,0.025065798
01/29/12,39.74,0.025163563
01/28/12,39.74,0.025163563
01/27/12,39.74,0.025163563
01/26/12,39.819,0.025113639
01/25/12,39.7886,0.025132827
01/24/12,40.1911,0.02488113
01/23/12,40.334,0.024792979
01/22/12,40.4552,0.024718701
01/21/12,40.4552,0.024718701
01/20/12,40.4552,0.024718701
01/19/12,40.5596,0.024655075
01/18/12,40.4083,0.024747391
01/17/12,40.2978,0.02481525
01/16/12,40.214,0.024866962
01/15/12,40.5047,0.024688493
01/14/12,40.5047,0.024688493
01/13/12,40.5047,0.024688493
01/12/12,40.293,0.024818207
01/11/12,40.3375,0.024790827
01/10/12,40.39,0.024758604
01/09/12,40.635,0.024609327
01/08/12,40.85,0.024479804
01/07/12,40.85,0.024479804
01/06/12,40.85,0.024479804
01/05/12,41.083,0.024340968
01/04/12,41.216,0.024262422
01/03/12,41.3199,0.024201414
01/02/12,41.6448,0.024012602
